
2022/08/08 (23:15:49) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_macchiato.theme
2022/08/08 (23:31:22) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme
2022/08/08 (23:32:36) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_frappe.theme
2022/08/08 (23:32:45) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_latte.theme
2022/08/08 (23:32:55) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_frappe.theme
2022/08/08 (23:32:56) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme
2022/08/08 (23:32:57) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_macchiato.theme
2022/08/08 (23:32:58) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme
2022/08/08 (23:32:58) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_frappe.theme
2022/08/08 (23:32:59) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme
2022/08/08 (23:32:59) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_macchiato.theme
2022/08/08 (23:33:00) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme
2022/08/08 (23:33:00) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_frappe.theme
2022/08/08 (23:33:00) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme
2022/08/08 (23:33:01) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_macchiato.theme
2022/08/08 (23:33:01) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme
2022/08/08 (23:33:02) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_frappe.theme
2022/08/08 (23:33:03) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme
2022/08/08 (23:33:03) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_macchiato.theme
2022/08/08 (23:33:08) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme

2022/08/08 (23:46:25) | ===> btop++ v.1.2.8
2022/08/08 (23:46:25) | INFO: Logger set to DEBUG
2022/08/08 (23:46:25) | DEBUG: Using locale en_US.UTF-8
2022/08/08 (23:46:25) | INFO: Running on /dev/pts/0
2022/08/08 (23:46:34) | DEBUG: Loading theme file: /usr/share/btop/themes/monokai.theme
2022/08/08 (23:46:34) | DEBUG: Loading theme file: /usr/share/btop/themes/tokyo-night.theme
2022/08/08 (23:46:34) | DEBUG: Loading theme file: /usr/share/btop/themes/tokyo-storm.theme
2022/08/08 (23:46:35) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_material_dark.theme
2022/08/08 (23:46:35) | DEBUG: Loading theme file: /usr/share/btop/themes/flat-remix-light.theme
2022/08/08 (23:46:35) | DEBUG: Loading theme file: /usr/share/btop/themes/dracula.theme
2022/08/08 (23:46:35) | DEBUG: Loading theme file: /usr/share/btop/themes/adapta.theme
2022/08/08 (23:46:35) | DEBUG: Loading theme file: /usr/share/btop/themes/ayu.theme
2022/08/08 (23:46:35) | DEBUG: Loading theme file: /usr/share/btop/themes/dusklight.theme
2022/08/08 (23:46:35) | DEBUG: Loading theme file: /usr/share/btop/themes/whiteout.theme
2022/08/08 (23:46:36) | DEBUG: Loading theme file: /usr/share/btop/themes/solarized_dark.theme
2022/08/08 (23:46:36) | DEBUG: Loading theme file: /usr/share/btop/themes/nord.theme
2022/08/08 (23:46:36) | DEBUG: Loading theme file: /usr/share/btop/themes/everforest-dark-hard.theme
2022/08/08 (23:46:36) | DEBUG: Loading theme file: /usr/share/btop/themes/greyscale.theme
2022/08/08 (23:46:36) | DEBUG: Loading theme file: /usr/share/btop/themes/flat-remix.theme
2022/08/08 (23:46:36) | DEBUG: Loading theme file: /usr/share/btop/themes/kyli0x.theme
2022/08/08 (23:46:36) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_dark_v2.theme
2022/08/08 (23:46:37) | DEBUG: Loading theme file: /usr/share/btop/themes/onedark.theme
2022/08/08 (23:46:37) | DEBUG: Loading theme file: /usr/share/btop/themes/matcha-dark-sea.theme
2022/08/08 (23:46:37) | DEBUG: Loading theme file: /usr/share/btop/themes/night-owl.theme
2022/08/08 (23:46:37) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_dark.theme
2022/08/08 (23:46:37) | DEBUG: Loading theme file: /usr/share/btop/themes/HotPurpleTrafficLight.theme
2022/08/08 (23:46:37) | DEBUG: Loading theme file: /usr/share/btop/themes/tomorrow-night.theme
2022/08/08 (23:46:37) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_latte.theme
2022/08/08 (23:46:38) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_frappe.theme
2022/08/08 (23:46:39) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme
2022/08/08 (23:46:46) | DEBUG: Writing new config file
2022/08/08 (23:46:46) | INFO: Quitting! Runtime: 00:00:21

2022/08/08 (23:46:48) | ===> btop++ v.1.2.8
2022/08/08 (23:46:48) | INFO: Logger set to DEBUG
2022/08/08 (23:46:48) | DEBUG: Using locale en_US.UTF-8
2022/08/08 (23:46:48) | INFO: Running on /dev/pts/0
2022/08/08 (23:46:48) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme
2022/08/08 (23:48:41) | DEBUG: Writing new config file
2022/08/08 (23:48:41) | INFO: Quitting! Runtime: 00:01:53

2022/08/08 (23:48:42) | ===> btop++ v.1.2.8
2022/08/08 (23:48:42) | INFO: Logger set to DEBUG
2022/08/08 (23:48:42) | DEBUG: Using locale en_US.UTF-8
2022/08/08 (23:48:42) | INFO: Running on /dev/pts/0
2022/08/08 (23:48:42) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme
2022/08/09 (00:02:23) | INFO: Quitting! Runtime: 00:13:41

2022/08/09 (01:07:35) | ===> btop++ v.1.2.8
2022/08/09 (01:07:35) | INFO: Logger set to DEBUG
2022/08/09 (01:07:35) | DEBUG: Using locale en_US.UTF-8
2022/08/09 (01:07:35) | INFO: Running on /dev/pts/3
2022/08/09 (01:07:35) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme

2022/08/09 (13:48:41) | ===> btop++ v.1.2.8
2022/08/09 (13:48:41) | INFO: Logger set to DEBUG
2022/08/09 (13:48:41) | DEBUG: Using locale en_US.UTF-8
2022/08/09 (13:48:41) | INFO: Running on /dev/pts/2
2022/08/09 (13:48:41) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme

2022/08/09 (19:03:42) | ===> btop++ v.1.2.8
2022/08/09 (19:03:42) | INFO: Logger set to DEBUG
2022/08/09 (19:03:42) | DEBUG: Using locale en_US.UTF-8
2022/08/09 (19:03:42) | INFO: Running on /dev/pts/2
2022/08/09 (19:03:42) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme

2022/08/09 (19:28:45) | ===> btop++ v.1.2.8
2022/08/09 (19:28:45) | INFO: Logger set to DEBUG
2022/08/09 (19:28:45) | DEBUG: Using locale en_US.UTF-8
2022/08/09 (19:28:45) | INFO: Running on /dev/pts/3
2022/08/09 (19:28:45) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme

2022/08/09 (22:52:39) | ===> btop++ v.1.2.8
2022/08/09 (22:52:39) | INFO: Logger set to DEBUG
2022/08/09 (22:52:39) | DEBUG: Using locale en_US.UTF-8
2022/08/09 (22:52:39) | INFO: Running on /dev/pts/4
2022/08/09 (22:52:39) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme

2022/08/10 (01:05:27) | ===> btop++ v.1.2.8
2022/08/10 (01:05:27) | INFO: Logger set to DEBUG
2022/08/10 (01:05:27) | DEBUG: Using locale en_US.UTF-8
2022/08/10 (01:05:27) | INFO: Running on /dev/pts/2
2022/08/10 (01:05:27) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme

2022/08/10 (10:19:18) | ===> btop++ v.1.2.8
2022/08/10 (10:19:18) | INFO: Logger set to DEBUG
2022/08/10 (10:19:18) | DEBUG: Using locale en_US.UTF-8
2022/08/10 (10:19:18) | INFO: Running on /dev/pts/2
2022/08/10 (10:19:18) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme

2022/08/10 (23:54:34) | ===> btop++ v.1.2.8
2022/08/10 (23:54:34) | INFO: Logger set to DEBUG
2022/08/10 (23:54:34) | DEBUG: Using locale en_US.UTF-8
2022/08/10 (23:54:34) | INFO: Running on /dev/pts/0
2022/08/10 (23:54:34) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme

2022/08/11 (01:34:54) | ===> btop++ v.1.2.8
2022/08/11 (01:34:54) | INFO: Logger set to DEBUG
2022/08/11 (01:34:54) | DEBUG: Using locale en_US.UTF-8
2022/08/11 (01:34:54) | INFO: Running on /dev/pts/0
2022/08/11 (01:34:54) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme

2022/08/11 (13:24:50) | ===> btop++ v.1.2.8
2022/08/11 (13:24:50) | INFO: Logger set to DEBUG
2022/08/11 (13:24:50) | DEBUG: Using locale en_US.UTF-8
2022/08/11 (13:24:50) | INFO: Running on /dev/pts/2
2022/08/11 (13:24:50) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme

2022/08/11 (15:02:23) | ===> btop++ v.1.2.8
2022/08/11 (15:02:23) | INFO: Logger set to DEBUG
2022/08/11 (15:02:23) | DEBUG: Using locale en_US.UTF-8
2022/08/11 (15:02:23) | INFO: Running on /dev/pts/2
2022/08/11 (15:02:23) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme
2022/08/11 (15:02:37) | INFO: Quitting! Runtime: 00:00:14

2022/08/11 (15:02:41) | ===> btop++ v.1.2.8
2022/08/11 (15:02:41) | INFO: Logger set to DEBUG
2022/08/11 (15:02:41) | DEBUG: Using locale en_US.UTF-8
2022/08/11 (15:02:41) | INFO: Running on /dev/pts/2
2022/08/11 (15:02:41) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme
2022/08/11 (15:02:50) | INFO: Quitting! Runtime: 00:00:09

2022/08/11 (15:06:33) | ===> btop++ v.1.2.8
2022/08/11 (15:06:33) | INFO: Logger set to DEBUG
2022/08/11 (15:06:33) | DEBUG: Using locale en_US.UTF-8
2022/08/11 (15:06:33) | INFO: Running on /dev/pts/2
2022/08/11 (15:06:33) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme
2022/08/11 (15:06:36) | INFO: Quitting! Runtime: 00:00:03

2022/08/14 (00:00:11) | ===> btop++ v.1.2.8
2022/08/14 (00:00:11) | INFO: Logger set to DEBUG
2022/08/14 (00:00:11) | DEBUG: Using locale en_US.UTF-8
2022/08/14 (00:00:11) | INFO: Running on /dev/pts/1
2022/08/14 (00:00:11) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme

2022/08/14 (18:57:16) | ===> btop++ v.1.2.8
2022/08/14 (18:57:16) | INFO: Logger set to DEBUG
2022/08/14 (18:57:16) | DEBUG: Using locale en_US.UTF-8
2022/08/14 (18:57:16) | INFO: Running on /dev/pts/0
2022/08/14 (18:57:16) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme
2022/08/14 (18:57:36) | INFO: Quitting! Runtime: 00:00:20

2022/08/14 (19:10:24) | ===> btop++ v.1.2.8
2022/08/14 (19:10:24) | INFO: Logger set to DEBUG
2022/08/14 (19:10:24) | DEBUG: Using locale en_US.UTF-8
2022/08/14 (19:10:24) | INFO: Running on /dev/pts/2
2022/08/14 (19:10:24) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme

2022/08/14 (19:37:57) | ===> btop++ v.1.2.8
2022/08/14 (19:37:57) | INFO: Logger set to DEBUG
2022/08/14 (19:37:57) | DEBUG: Using locale en_US.UTF-8
2022/08/14 (19:37:57) | INFO: Running on /dev/pts/0
2022/08/14 (19:37:57) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme
2022/08/14 (19:48:21) | INFO: Quitting! Runtime: 00:10:24

2022/08/15 (19:04:34) | ===> btop++ v.1.2.8
2022/08/15 (19:04:34) | INFO: Logger set to DEBUG
2022/08/15 (19:04:34) | DEBUG: Using locale en_US.UTF-8
2022/08/15 (19:04:34) | INFO: Running on /dev/pts/0
2022/08/15 (19:04:34) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme

2022/08/15 (19:04:48) | ===> btop++ v.1.2.8
2022/08/15 (19:04:48) | INFO: Logger set to DEBUG
2022/08/15 (19:04:48) | DEBUG: Using locale en_US.UTF-8
2022/08/15 (19:04:48) | ERROR: No tty detected!
btop++ needs an interactive shell to run.
2022/08/15 (19:04:48) | INFO: Quitting! Runtime: 00:00:00

2022/08/17 (16:19:58) | ===> btop++ v.1.2.8
2022/08/17 (16:19:58) | INFO: Logger set to DEBUG
2022/08/17 (16:19:58) | DEBUG: Using locale en_US.UTF-8
2022/08/17 (16:19:58) | INFO: Running on /dev/pts/1
2022/08/17 (16:19:58) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme
2022/08/17 (16:20:13) | INFO: Quitting! Runtime: 00:00:15

2022/08/18 (22:37:17) | ===> btop++ v.1.2.8
2022/08/18 (22:37:17) | INFO: Logger set to DEBUG
2022/08/18 (22:37:17) | DEBUG: Using locale en_US.UTF-8
2022/08/18 (22:37:17) | INFO: Running on /dev/pts/0
2022/08/18 (22:37:17) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme

2022/08/19 (00:14:58) | ===> btop++ v.1.2.8
2022/08/19 (00:14:58) | INFO: Logger set to DEBUG
2022/08/19 (00:14:58) | DEBUG: Using locale en_US.UTF-8
2022/08/19 (00:14:58) | INFO: Running on /dev/pts/2
2022/08/19 (00:14:58) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme
2022/08/19 (00:15:23) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme

2022/08/19 (12:41:16) | ===> btop++ v.1.2.8
2022/08/19 (12:41:16) | INFO: Logger set to DEBUG
2022/08/19 (12:41:16) | DEBUG: Using locale en_US.UTF-8
2022/08/19 (12:41:16) | INFO: Running on /dev/pts/0
2022/08/19 (12:41:16) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme

2022/08/20 (20:49:49) | ===> btop++ v.1.2.8
2022/08/20 (20:49:49) | INFO: Logger set to DEBUG
2022/08/20 (20:49:49) | DEBUG: Using locale en_US.UTF-8
2022/08/20 (20:49:49) | INFO: Running on /dev/pts/2
2022/08/20 (20:49:49) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme

2022/08/20 (21:36:56) | ===> btop++ v.1.2.8
2022/08/20 (21:36:56) | INFO: Logger set to DEBUG
2022/08/20 (21:36:56) | DEBUG: Using locale en_US.UTF-8
2022/08/20 (21:36:56) | INFO: Running on /dev/pts/2
2022/08/20 (21:36:56) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme

2022/08/20 (21:37:30) | ===> btop++ v.1.2.8
2022/08/20 (21:37:30) | INFO: Logger set to DEBUG
2022/08/20 (21:37:30) | DEBUG: Using locale en_US.UTF-8
2022/08/20 (21:37:30) | INFO: Running on /dev/pts/2
2022/08/20 (21:37:30) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme

2022/08/20 (21:38:53) | ===> btop++ v.1.2.8
2022/08/20 (21:38:53) | INFO: Logger set to DEBUG
2022/08/20 (21:38:53) | DEBUG: Using locale en_US.UTF-8
2022/08/20 (21:38:53) | INFO: Running on /dev/pts/0
2022/08/20 (21:38:53) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme

2022/08/20 (21:40:07) | ===> btop++ v.1.2.8
2022/08/20 (21:40:07) | INFO: Logger set to DEBUG
2022/08/20 (21:40:07) | DEBUG: Using locale en_US.UTF-8
2022/08/20 (21:40:07) | INFO: Running on /dev/pts/0
2022/08/20 (21:40:07) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme

2022/08/20 (21:40:40) | ===> btop++ v.1.2.8
2022/08/20 (21:40:40) | INFO: Logger set to DEBUG
2022/08/20 (21:40:40) | DEBUG: Using locale en_US.UTF-8
2022/08/20 (21:40:40) | INFO: Running on /dev/pts/2
2022/08/20 (21:40:40) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme

2022/08/20 (21:41:29) | ===> btop++ v.1.2.8
2022/08/20 (21:41:29) | INFO: Logger set to DEBUG
2022/08/20 (21:41:29) | DEBUG: Using locale en_US.UTF-8
2022/08/20 (21:41:29) | INFO: Running on /dev/pts/0
2022/08/20 (21:41:29) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme

2022/08/20 (21:41:41) | ===> btop++ v.1.2.8
2022/08/20 (21:41:41) | INFO: Logger set to DEBUG
2022/08/20 (21:41:41) | DEBUG: Using locale en_US.UTF-8
2022/08/20 (21:41:41) | INFO: Running on /dev/pts/0
2022/08/20 (21:41:41) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme

2022/08/20 (22:01:27) | ===> btop++ v.1.2.8
2022/08/20 (22:01:27) | INFO: Logger set to DEBUG
2022/08/20 (22:01:27) | DEBUG: Using locale en_US.UTF-8
2022/08/20 (22:01:27) | INFO: Running on /dev/pts/1
2022/08/20 (22:01:27) | DEBUG: Loading theme file: /home/gui/.config/btop/themes/catppuccin_mocha.theme
